Date,Open,High,Low,Close,Volume,Name
2015-03-03,576.35,580.85,570.5,578.8,2526280,GOOGL
2015-03-04,576.97,581.63,572.52,578.33,1898150,GOOGL
2015-03-05,579.62,583.2,578.23,581.44,1795889,GOOGL
2015-03-06,582,582.78,572.06,572.9,1879619,GOOGL
2015-03-09,570.92,575.45,569.05,574.1,1174244,GOOGL
2015-03-10,568.48,569.76,559.82,559.85,2004024,GOOGL
2015-03-11,559.8,564.18,555.41,555.69,2026158,GOOGL
2015-03-12,558.48,561.84,555.53,561.17,1780057,GOOGL
2015-03-13,559.23,564.36,550.33,553,1771354,GOOGL
2015-03-16,556.93,563.75,551.32,561.64,1842754,GOOGL
2015-03-17,558.29,560.64,554.41,557.61,1444560,GOOGL
2015-03-18,557.73,566.51,553.5,566.16,1766221,GOOGL
2015-03-19,564.52,566.96,562.12,563.67,1232969,GOOGL
2015-03-20,566.71,567.1,564.48,564.95,2216038,GOOGL
2015-03-23,566,569.64,563.06,565.37,1511686,GOOGL
2015-03-24,568.54,581.88,568.09,577.54,3957844,GOOGL
2015-03-25,577.57,580.07,567,567,2653451,GOOGL
2015-03-26,564.65,567.19,558.31,563.64,2492141,GOOGL
2015-03-27,561.83,564.07,556.93,557.55,1727629,GOOGL
2015-03-30,560.25,562.16,556.79,561.14,1239350,GOOGL
2015-03-31,557.94,562.45,554.67,554.7,1746622,GOOGL
2015-04-01,554.83,558.5,546.03,549.49,1945090,GOOGL
2015-04-02,547.41,548,540.44,541.31,2388019,GOOGL
2015-04-06,538.84,545.54,535.7,543.95,1685894,GOOGL
2015-04-07,544.99,550.16,543.58,544.86,1365916,GOOGL
2015-04-08,546,551.5,546,548.84,1419316,GOOGL
2015-04-09,549.21,549.37,541.95,548.02,1618299,GOOGL
2015-04-10,549.57,549.85,544.98,548.54,1305219,GOOGL
2015-04-13,547.05,553.27,546.3,548.64,1466277,GOOGL
2015-04-14,546.57,546.57,535.74,539.78,2360329,GOOGL
2015-04-15,537.96,543.19,532.37,541.04,2348087,GOOGL
2015-04-16,538.35,545.23,538.1,543.52,1586088,GOOGL
2015-04-17,537.31,539.8,529,532.74,2461698,GOOGL
2015-04-20,533.75,545.8,533.35,544.53,1926064,GOOGL
2015-04-21,546.31,547.77,542.21,542.92,1456387,GOOGL
2015-04-22,543.06,551,541.32,549.18,1590320,GOOGL
2015-04-23,550.41,561.17,550.08,557.46,3909155,GOOGL
2015-04-24,580.05,584.7,568.35,573.66,4608403,GOOGL
2015-04-27,572.77,575.52,562.3,566.12,2403105,GOOGL
2015-04-28,564.32,567.83,560.96,564.37,1859787,GOOGL
2015-04-29,560.51,565.84,559,561.39,1681064,GOOGL
2015-04-30,558.56,561.11,546.72,548.77,2362024,GOOGL
2015-05-01,550.51,551.22,543.85,551.16,1828566,GOOGL
2015-05-04,550.99,556.69,547.39,552.84,1762952,GOOGL
2015-05-05,550.16,552.61,542.37,543.04,1426417,GOOGL
2015-05-06,542.64,543.93,532.24,535.08,1951728,GOOGL
2015-05-07,535.9,545.2,533.45,542.04,1592220,GOOGL
2015-05-08,548.87,552.8,548.03,548.95,1411264,GOOGL
2015-05-11,548.49,553.37,545.6,545.78,1092923,GOOGL
2015-05-12,542.81,542.96,535,538.73,1764123,GOOGL
2015-05-13,540.47,543.84,538.98,539.49,1211920,GOOGL
2015-05-14,543.97,549.69,542.5,549.2,1586833,GOOGL
2015-05-15,550.39,550.6,542.5,546.49,1671977,GOOGL
2015-05-18,543.82,548.34,542.25,546.67,1335256,GOOGL
2015-05-19,548,553.4,547.12,549.28,2356274,GOOGL
2015-05-20,550.92,556.06,545.1,552.51,1541962,GOOGL
2015-05-21,550.2,557.61,549.3,556.81,1708512,GOOGL
2015-05-22,554.46,558.24,553.62,554.52,1213288,GOOGL
2015-05-26,552.58,553.33,542.97,547.19,1873709,GOOGL
2015-05-27,548.68,555.29,546.58,554.25,1742237,GOOGL
2015-05-28,553.79,555.76,550.8,554.18,1177318,GOOGL
2015-05-29,553.2,553.94,545.04,545.32,2172282,GOOGL
2015-06-01,548.73,550.57,543.58,549.21,1660500,GOOGL
2015-06-02,547.43,558.79,546.55,553.95,1592828,GOOGL
2015-06-03,555.1,557.99,552.15,555.29,1335479,GOOGL
2015-06-04,552.18,555.96,549.12,551.69,1343317,GOOGL
2015-06-05,552,553.33,547.38,549.53,1219841,GOOGL
2015-06-08,549.61,549.87,542.95,543.48,1366816,GOOGL
2015-06-09,543.42,544.84,538.85,542.16,1500846,GOOGL
2015-06-10,545.7,554.78,545.11,552.6,1515805,GOOGL
2015-06-11,554.49,554.83,549.17,550.04,1293560,GOOGL
2015-06-12,547.15,548.85,545.63,547.47,1273383,GOOGL
2015-06-15,542.73,544.05,539.21,543,1357481,GOOGL
2015-06-16,544.48,546.69,541.57,544.87,1626349,GOOGL
2015-06-17,545.42,548.36,541.81,546.6,1222049,GOOGL
2015-06-18,548,557.25,548,556.18,2059603,GOOGL
2015-06-19,556.52,557.91,552.26,557.52,2964489,GOOGL
2015-06-22,559.41,565.61,558.91,559.68,1737569,GOOGL
2015-06-23,559.79,564.9,557.15,563.39,1569808,GOOGL
2015-06-24,562.48,562.64,556.81,558.57,1446156,GOOGL
2015-06-25,560.3,563.14,557.46,557.95,1335270,GOOGL
2015-06-26,559.71,560,551.85,553.06,2183753,GOOGL
2015-06-29,546.75,550.9,540.24,541.25,1887816,GOOGL
2015-06-30,545.09,545.9,539.54,540.04,1725464,GOOGL
2015-07-01,543.66,545.81,539.76,543.3,1537973,GOOGL
2015-07-02,544.74,548,543.57,547.34,1406213,GOOGL
2015-07-06,542.25,548.58,542.1,545.62,1280687,GOOGL
2015-07-07,547.43,551,539.85,550.03,1679759,GOOGL
2015-07-08,545.6,548.28,541.2,541.7,1383065,GOOGL
2015-07-09,548.65,548.88,544.62,544.65,1488324,GOOGL
2015-07-10,553.71,559.29,552,556.11,2171750,GOOGL
2015-07-13,559.51,572.85,558.7,571.73,2089641,GOOGL
2015-07-14,574.5,589.71,574.17,584.18,3741583,GOOGL
2015-07-15,583.74,588.69,580.21,583.96,2073330,GOOGL
2015-07-16,589.5,604.5,587.92,601.78,5632054,GOOGL
2015-07-17,680,703,678,699.62,12858136,GOOGL
2015-07-20,688.98,697.8,681.77,692.84,5121752,GOOGL
2015-07-21,684.88,705.6,684.15,695.35,3780230,GOOGL
2015-07-22,694.02,713.33,691.62,695.1,4154987,GOOGL
2015-07-23,691.85,696.07,671.59,674.73,3811598,GOOGL
2015-07-24,676.77,677.79,653.18,654.77,4131137,GOOGL
2015-07-27,651.57,667.07,651.55,658.27,2919110,GOOGL
2015-07-28,661.76,664.1,653.41,659.66,1718193,GOOGL
2015-07-29,662.26,663.33,652.84,661.43,1837805,GOOGL
2015-07-30,657.44,668.05,651.69,664.56,1980345,GOOGL
2015-07-31,664.7,665,657.2,657.5,1746094,GOOGL
2015-08-03,657.66,666.67,657.66,664.72,1567407,GOOGL
2015-08-04,664.34,668,660.51,661.28,1309410,GOOGL
2015-08-05,665.75,679.91,665.58,673.29,1822387,GOOGL
2015-08-06,673.99,674.75,660.73,670.15,2032984,GOOGL
2015-08-07,667.78,668.8,658.87,664.39,1377152,GOOGL
2015-08-10,667.09,671.62,660.23,663.14,1722915,GOOGL
2015-08-11,699.58,704,684.32,690.3,5494011,GOOGL
2015-08-12,694.49,696,680.51,691.47,2932328,GOOGL
2015-08-13,689.2,694.03,682.18,686.51,1817748,GOOGL
2015-08-14,684.04,692.26,682.9,689.37,1379855,GOOGL
2015-08-17,688.04,694.74,683.06,694.11,1233951,GOOGL
2015-08-18,691.07,695.76,685.32,688.73,1385544,GOOGL
2015-08-19,690.11,700.2,686.8,694.04,2509697,GOOGL
2015-08-20,689.1,696.16,675.28,679.48,2889877,GOOGL
2015-08-21,671.04,672.89,643.1,644.03,4593970,GOOGL
2015-08-24,600.6,644.33,593.09,618.11,6489430,GOOGL
2015-08-25,646.47,647,611.67,612.47,3571469,GOOGL
2015-08-26,643.1,662.48,630.37,659.74,4386985,GOOGL
2015-08-27,671.99,673.98,651.1,667.96,2948736,GOOGL
2015-08-28,665.76,667,653.75,659.69,1941833,GOOGL
2015-08-31,654.34,664.41,646.35,647.82,1946844,GOOGL
2015-09-01,633.81,644.44,625.06,629.56,2572884,GOOGL
2015-09-02,638,645.06,630.64,644.91,1881489,GOOGL
2015-09-03,647.93,651.25,633.81,637.05,1728562,GOOGL
2015-09-04,629.7,634.5,626.5,628.96,2024990,GOOGL
2015-09-08,641,645.04,632.9,643.88,1954648,GOOGL
2015-09-09,651.88,657.36,640.9,643.41,2048908,GOOGL
2015-09-10,643.9,654.9,641.7,651.08,1384602,GOOGL
2015-09-11,650.21,655.31,647.41,655.3,1744615,GOOGL
2015-09-14,655.63,655.92,649.5,652.47,1497627,GOOGL
2015-09-15,656.71,668.85,653.34,665.07,1777320,GOOGL
2015-09-16,665.55,668.07,662.2,665.52,1312598,GOOGL
2015-09-17,667.49,681.99,665,671.67,2387605,GOOGL
2015-09-18,665.06,669.84,660.03,660.92,3627210,GOOGL
2015-09-21,665.51,669,658,666.98,1954667,GOOGL
2015-09-22,657.47,658.82,645.03,653.2,2718081,GOOGL
2015-09-23,652.9,660.28,650.73,653.29,1457995,GOOGL
2015-09-24,648.97,656.77,642.16,654.91,1934639,GOOGL
2015-09-25,658.58,658.58,639.66,640.15,2423992,GOOGL
2015-09-28,639.05,642.85,617.84,624.25,2382300,GOOGL
2015-09-29,625.5,634.68,618.03,622.61,2106466,GOOGL
2015-09-30,631.83,639.31,629.15,638.37,2647655,GOOGL
2015-10-01,637.94,643.84,631.12,642,2125315,GOOGL
2015-10-02,638.01,658.26,633.5,656.99,2439435,GOOGL
2015-10-05,661.6,673.03,655.87,671.68,1873783,GOOGL
2015-10-06,669.35,678.8,663.08,671.64,2138738,GOOGL
2015-10-07,677.4,678.74,658.11,670,2186605,GOOGL
2015-10-08,669.45,671.89,654.49,667,1961858,GOOGL
2015-10-09,667.49,674.08,662.36,671.24,1597534,GOOGL
2015-10-12,669.19,677.98,667.24,676.43,1330987,GOOGL
2015-10-13,674.26,688.46,673.11,683.17,2096308,GOOGL
2015-10-14,683.73,690.04,678.9,680.41,1562196,GOOGL
2015-10-15,685.25,694.16,684.39,693.02,2343459,GOOGL
2015-10-16,695.4,696.22,689.1,695.32,1810998,GOOGL
2015-10-19,694,700.24,692.21,699.95,1494286,GOOGL
2015-10-20,697.89,698,673.68,680,2613344,GOOGL
2015-10-21,683.21,684.9,670.7,671.8,1597571,GOOGL
2015-10-22,675.44,688.05,671.7,681.14,4132551,GOOGL
2015-10-23,750.06,752.5,717.94,719.33,6307414,GOOGL
2015-10-26,720.02,734.95,720.02,731.12,2402045,GOOGL
2015-10-27,726.57,735.96,724.14,732.82,1923970,GOOGL
2015-10-28,733,737.37,727.27,736.92,1964310,GOOGL
2015-10-29,736.63,746.79,735.16,744.85,1822826,GOOGL
2015-10-30,745.56,746.31,736.53,737.39,1991811,GOOGL
2015-11-02,734.53,748.18,731.45,747.74,1980977,GOOGL
2015-11-03,745.43,751.7,741.16,748.82,1807488,GOOGL
2015-11-04,749.9,759.9,749.2,755.31,2083374,GOOGL
2015-11-05,758.81,766.35,757.47,760.67,2271675,GOOGL
2015-11-06,759.39,763.02,755.03,761.6,1673013,GOOGL
2015-11-09,758.52,763.3,749.11,754.77,1775525,GOOGL
2015-11-10,753.48,760.6,748.41,758.26,1477669,GOOGL
2015-11-11,762.38,769.08,759.75,765.25,2093287,GOOGL
2015-11-12,760.18,765.8,755.86,756.53,1604146,GOOGL
2015-11-13,754.04,755.33,739.47,740.07,2374561,GOOGL
2015-11-16,740.21,751.71,734.33,750.42,2519424,GOOGL
2015-11-17,752.47,754.95,744.05,745.98,1925901,GOOGL
2015-11-18,749.57,761.1,747.39,760.01,1798877,GOOGL
2015-11-19,759.78,763.23,757.23,759.94,1401779,GOOGL
2015-11-20,769.3,779.32,764.1,777,2766452,GOOGL
2015-11-23,777.47,782.9,773.51,776.7,1730626,GOOGL
2015-11-24,772.96,775.99,758.11,769.63,2361490,GOOGL
2015-11-25,771.69,773,766.53,769.26,1180643,GOOGL
2015-11-27,769.16,774,767,771.97,722319,GOOGL
2015-11-30,771.87,775.03,761.12,762.85,1597322,GOOGL
2015-12-01,766.94,785,765.95,783.79,2014110,GOOGL
2015-12-02,785.25,793.05,776.43,777.85,2333578,GOOGL
2015-12-03,780.56,784.48,762.45,768.2,2097494,GOOGL
2015-12-04,769.71,782.42,765.51,779.21,2489998,GOOGL
2015-12-07,780.06,781,766.72,772.99,1831287,GOOGL
2015-12-08,764.5,778.65,762.52,775.14,1554121,GOOGL
2015-12-09,771.1,776.09,752.01,762.55,2327471,GOOGL
2015-12-10,763.59,766.07,755,760.04,1622940,GOOGL
2015-12-11,749,757.44,748.65,750.42,2159164,GOOGL
2015-12-14,751.26,764.15,736.26,762.54,2693160,GOOGL
2015-12-15,767.79,774.75,758,760.09,2469319,GOOGL
2015-12-16,766.57,781.5,757.04,776.59,2656010,GOOGL
2015-12-17,781.16,781.59,769.3,769.83,1825538,GOOGL
2015-12-18,767.23,774.14,756.59,756.85,3389702,GOOGL
2015-12-21,763.05,766.35,754.15,760.8,1742368,GOOGL
2015-12-22,764.27,770.34,761.2,767.13,1816935,GOOGL
2015-12-23,770.69,771.9,757.65,768.51,1529742,GOOGL
2015-12-24,768.52,769.2,764.39,765.84,521141,GOOGL
2015-12-28,770,782.82,767.73,782.24,1557755,GOOGL
2015-12-29,786.99,798.69,786.2,793.96,1921480,GOOGL
2015-12-30,793.96,796.46,787.2,790.3,1428280,GOOGL
2015-12-31,787.82,788.33,777.32,778.01,1637561,GOOGL
