Date,Open,High,Low,Close,Volume,Name
2017-02-21,848.84,857.98,847.25,856.44,3507742,AMZN
2017-02-22,856.95,858.43,852.18,855.61,2616971,AMZN
2017-02-23,857.57,860.86,848,852.19,3461984,AMZN
2017-02-24,844.69,845.81,837.75,845.24,3687963,AMZN
2017-02-27,842.38,852.5,839.67,848.64,2713627,AMZN
2017-02-28,851.45,854.09,842.05,845.04,2793709,AMZN
2017-03-01,853.05,854.83,849.01,853.08,2760083,AMZN
2017-03-02,853.08,854.82,847.28,848.91,2132098,AMZN
2017-03-03,847.2,851.98,846.27,849.88,1951575,AMZN
2017-03-06,845.23,848.49,841.12,846.61,2610370,AMZN
2017-03-07,845.48,848.46,843.75,846.02,2247554,AMZN
2017-03-08,848,853.07,846.79,850.5,2288317,AMZN
2017-03-09,851,856.4,850.31,853,2048187,AMZN
2017-03-10,857,857.35,851.72,852.46,2436434,AMZN
2017-03-13,851.77,855.69,851.71,854.59,1909672,AMZN
2017-03-14,853.55,853.75,847.55,852.53,2130586,AMZN
2017-03-15,854.33,854.45,847.11,852.97,2562176,AMZN
2017-03-16,855.3,855.5,850.51,853.42,1842296,AMZN
2017-03-17,853.49,853.83,850.64,852.31,3384403,AMZN
2017-03-20,851.51,857.8,851.01,856.97,2282727,AMZN
2017-03-21,858.84,862.8,841.31,843.2,4382852,AMZN
2017-03-22,840.43,849.37,839.05,848.06,2658669,AMZN
2017-03-23,848.2,850.89,844.8,847.38,1952964,AMZN
2017-03-24,851.68,851.8,843.53,845.61,2138269,AMZN
2017-03-27,838.07,850.3,833.5,846.82,2755775,AMZN
2017-03-28,851.75,858.46,850.1,856,3041633,AMZN
2017-03-29,859.05,876.44,859.02,874.32,4485770,AMZN
2017-03-30,874.95,877.06,871.66,876.34,2762730,AMZN
2017-03-31,877,890.35,876.65,886.54,3957612,AMZN
2017-04-03,888,893.49,885.42,891.51,3422328,AMZN
2017-04-04,891.5,908.54,890.28,906.83,4984656,AMZN
2017-04-05,910.82,923.72,905.62,909.28,7508370,AMZN
2017-04-06,913.8,917.19,894.49,898.28,6344065,AMZN
2017-04-07,899.65,900.09,889.31,894.88,3710922,AMZN
2017-04-10,899.63,908.51,899,907.04,3184301,AMZN
2017-04-11,907.04,911.24,897.5,902.36,3012743,AMZN
2017-04-12,903.09,904.09,895.25,896.23,2456140,AMZN
2017-04-13,891.45,894.97,884.49,884.67,3174583,AMZN
2017-04-17,887.5,902.38,887.5,901.99,2854673,AMZN
2017-04-18,900.99,909.61,900.78,903.78,2999238,AMZN
2017-04-19,907.84,910.5,897.37,899.2,2870242,AMZN
2017-04-20,899.7,905.32,896.29,902.06,2814441,AMZN
2017-04-21,902.67,903.65,896.77,898.53,2420494,AMZN
2017-04-24,908.68,909.99,903.82,907.41,3122893,AMZN
2017-04-25,907.04,909.48,903,907.62,3380639,AMZN
2017-04-26,910.3,915.75,907.56,909.29,2608948,AMZN
2017-04-27,914.39,921.86,912.11,918.38,5305543,AMZN
2017-04-28,948.83,949.59,924.33,924.99,7364681,AMZN
2017-05-01,927.8,954.4,927.8,948.23,5466544,AMZN
2017-05-02,946.64,950.1,941.41,946.94,3848835,AMZN
2017-05-03,946,946,935.9,941.03,3582686,AMZN
2017-05-04,944.75,945,934.22,937.53,2418381,AMZN
2017-05-05,940.52,940.79,930.3,934.15,2866397,AMZN
2017-05-08,940.95,949.05,939.21,949.04,3415731,AMZN
2017-05-09,952.8,957.89,950.2,952.82,3262113,AMZN
2017-05-10,953.5,953.75,945,948.95,2096512,AMZN
2017-05-11,945.11,950.29,940.78,947.62,2194070,AMZN
2017-05-12,954.5,962.79,951.53,961.35,3625857,AMZN
2017-05-15,958.73,963.15,956.06,957.97,4270625,AMZN
2017-05-16,961,970.06,960.91,966.07,3126051,AMZN
2017-05-17,954.7,960.4,944.12,944.76,5145578,AMZN
2017-05-18,944.8,962.75,944.76,958.49,3939347,AMZN
2017-05-19,962.84,968.92,959.72,959.84,3972089,AMZN
2017-05-22,964,971.38,962.9,970.67,2642217,AMZN
2017-05-23,975.02,975.2,966.85,971.54,2415594,AMZN
2017-05-24,976,981,970.23,980.35,2463052,AMZN
2017-05-25,984.85,999,982.11,993.38,4822032,AMZN
2017-05-26,995,998.65,989.25,995.78,3469154,AMZN
2017-05-30,996.51,1001.2,995.52,996.7,3263069,AMZN
2017-05-31,1000,1000.12,982.16,994.62,3913115,AMZN
2017-06-01,998.59,998.99,991.37,995.95,2454841,AMZN
2017-06-02,998.99,1008.48,995.67,1006.73,3752328,AMZN
2017-06-05,1007.23,1013.21,1003.51,1011.34,2719859,AMZN
2017-06-06,1012,1016.5,1001.25,1003,3346432,AMZN
2017-06-07,1005.95,1010.25,1002,1010.07,2823041,AMZN
2017-06-08,1012.06,1013.61,1006.11,1010.27,2767857,AMZN
2017-06-09,1012.5,1012.99,927,978.31,7647692,AMZN
2017-06-12,967,975.95,945,964.91,9447233,AMZN
2017-06-13,977.99,984.5,966.1,980.79,4580011,AMZN
2017-06-14,988.59,990.34,966.71,976.47,3974900,AMZN
2017-06-15,958.7,965.73,950.86,964.17,5373865,AMZN
2017-06-16,996,999.75,982,987.71,11472662,AMZN
2017-06-19,1017,1017,989.9,995.17,5043408,AMZN
2017-06-20,998,1004.88,992.02,992.59,4076828,AMZN
2017-06-21,998.7,1002.72,992.65,1002.23,2922473,AMZN
2017-06-22,1002.23,1006.96,997.2,1001.3,2253433,AMZN
2017-06-23,1002.54,1004.62,998.02,1003.74,2879145,AMZN
2017-06-26,1008.5,1009.8,992,993.98,3386157,AMZN
2017-06-27,990.69,998.8,976,976.78,3782389,AMZN
2017-06-28,978.55,990.68,969.21,990.33,3737567,AMZN
2017-06-29,979,987.56,965.25,975.93,4302968,AMZN
2017-06-30,980.12,983.47,967.61,968,3390345,AMZN
2017-07-03,972.79,974.49,951,953.66,2909108,AMZN
2017-07-05,961.53,975,955.25,971.4,3652955,AMZN
2017-07-06,964.66,974.4,959.02,965.14,3259613,AMZN
2017-07-07,969.55,980.11,969.14,978.76,2643387,AMZN
2017-07-10,985,999.44,983.5,996.47,3546268,AMZN
2017-07-11,993,995.99,983.72,994.13,2982726,AMZN
2017-07-12,1000.65,1008.55,998.1,1006.51,3608574,AMZN
2017-07-13,1004.62,1006.88,995.9,1000.63,2880769,AMZN
2017-07-14,1002.4,1004.45,996.89,1001.81,2102469,AMZN
2017-07-17,1004.69,1014.75,1003.81,1010.04,3712587,AMZN
2017-07-18,1006,1026.03,1004,1024.45,4007624,AMZN
2017-07-19,1025,1031.59,1022.5,1026.87,2963964,AMZN
2017-07-20,1031.59,1034.97,1022.52,1028.7,3097487,AMZN
2017-07-21,1021.28,1026.1,1011,1025.67,2734577,AMZN
2017-07-24,1028.34,1043.01,1027.43,1038.95,3288020,AMZN
2017-07-25,1038.05,1043.33,1032.48,1039.87,2447629,AMZN
2017-07-26,1043.2,1053.2,1043.2,1052.8,2921253,AMZN
2017-07-27,1069.55,1083.31,1040.18,1046,10991715,AMZN
2017-07-28,1012.14,1032.85,1001,1020.04,7709420,AMZN
2017-07-31,1019.05,1019.05,987.02,987.78,7352063,AMZN
2017-08-01,996.11,1006.4,991.58,996.19,4572576,AMZN
2017-08-02,1001.77,1003.21,981.73,995.89,4069993,AMZN
2017-08-03,999.47,999.5,984.59,986.92,3255764,AMZN
2017-08-04,989.68,991.67,982,987.58,2730308,AMZN
2017-08-07,990.65,995,987.14,992.27,2676607,AMZN
2017-08-08,994.35,996.28,985.79,989.84,2902815,AMZN
2017-08-09,982.6,988,975.27,982.01,3569731,AMZN
2017-08-10,976.3,979.86,954.68,956.92,5684068,AMZN
2017-08-11,960,970.39,951.38,967.99,3468017,AMZN
2017-08-14,978.41,985.5,976.19,983.3,3172892,AMZN
2017-08-15,988.9,991.74,982,982.74,2549295,AMZN
2017-08-16,981.65,986.46,973.22,978.18,3132066,AMZN
2017-08-17,977.84,977.84,960.32,960.57,3512397,AMZN
2017-08-18,961.4,965.43,954.65,958.47,3284821,AMZN
2017-08-21,957.57,961.2,945.46,953.29,3164483,AMZN
2017-08-22,955.52,967.93,955.5,966.9,2749970,AMZN
2017-08-23,959.38,962,954.2,958,2668264,AMZN
2017-08-24,957.42,959,941.14,952.45,5195726,AMZN
2017-08-25,956,957.62,944.1,945.26,3324791,AMZN
2017-08-28,946.54,953,942.25,946.02,2596737,AMZN
2017-08-29,940,956,936.33,954.06,2874299,AMZN
2017-08-30,958.44,969.41,956.91,967.59,2904604,AMZN
2017-08-31,974.7,981,972.76,980.6,3331488,AMZN
2017-09-01,984.2,984.5,976.88,978.25,2535917,AMZN
2017-09-05,975.4,976.77,960.37,965.27,2998649,AMZN
2017-09-06,968.32,971.84,960.6,967.8,2129861,AMZN
2017-09-07,974,980.59,972.55,979.47,2566794,AMZN
2017-09-08,979.1,979.88,963.47,965.9,2605322,AMZN
2017-09-11,974.46,981.94,974.22,977.96,2186666,AMZN
2017-09-12,983.27,984.67,975.52,982.58,2481066,AMZN
2017-09-13,983.97,1000,979.42,999.6,3374650,AMZN
2017-09-14,996.8,998.56,987.74,992.21,3913263,AMZN
2017-09-15,993.01,996.25,984.03,986.79,3760183,AMZN
2017-09-18,990.4,992.79,968.17,974.19,3411324,AMZN
2017-09-19,977.25,978.24,967.46,969.86,2671054,AMZN
2017-09-20,971.79,974.81,962.16,973.21,2888795,AMZN
2017-09-21,971.31,971.7,962.02,964.65,2337576,AMZN
2017-09-22,961.01,965.61,954.42,955.1,2641787,AMZN
2017-09-25,949.31,949.42,932.89,939.79,5123997,AMZN
2017-09-26,945.49,948.63,931.75,938.6,3564848,AMZN
2017-09-27,948,955.3,943.3,950.87,3124726,AMZN
2017-09-28,951.86,959.7,950.1,956.4,2522567,AMZN
2017-09-29,960.11,964.83,958.38,961.35,2543759,AMZN
2017-10-02,964,967.3,952.12,959.19,2442937,AMZN
2017-10-03,958,963.69,950.37,957.1,2666574,AMZN
2017-10-04,954.21,967.79,954.05,965.45,2527352,AMZN
2017-10-05,970,981.51,969.64,980.85,3229224,AMZN
2017-10-06,975.64,995.75,975.64,989.58,3782067,AMZN
2017-10-09,993.24,998.5,987.5,990.99,2938586,AMZN
2017-10-10,996.67,997.95,980.1,987.2,3084921,AMZN
2017-10-11,991.27,995.5,986.7,995,2337113,AMZN
2017-10-12,996.81,1008.44,992.4,1000.93,4067317,AMZN
2017-10-13,1007,1007.77,1001.03,1002.94,2431462,AMZN
2017-10-16,1008.44,1009.57,1001.04,1006.34,2008908,AMZN
2017-10-17,1005.59,1011.47,1004.38,1009.13,2319742,AMZN
2017-10-18,1009.27,1022.31,996.55,997,2499681,AMZN
2017-10-19,990,991.05,980.24,986.61,3108197,AMZN
2017-10-20,993.53,994.62,982,982.91,2365122,AMZN
2017-10-23,986.73,986.78,962.5,966.3,3494100,AMZN
2017-10-24,969,979.85,965,975.9,2723935,AMZN
2017-10-25,978,984.44,966.24,972.91,3033113,AMZN
2017-10-26,980.33,982.9,968.55,972.43,5618675,AMZN
2017-10-27,1058.14,1105.58,1050.55,1100.95,16565021,AMZN
2017-10-30,1095.01,1122.79,1093.56,1110.85,6613064,AMZN
2017-10-31,1109,1110.54,1101.12,1105.28,3476967,AMZN
2017-11-01,1105.4,1108.97,1096.74,1103.68,3755511,AMZN
2017-11-02,1097.81,1101.94,1086.87,1094.22,3684876,AMZN
2017-11-03,1091.15,1112.68,1088.52,1111.6,3751480,AMZN
2017-11-06,1109.15,1125.41,1108.77,1120.66,3381138,AMZN
2017-11-07,1124.74,1130.6,1117.5,1123.17,2688977,AMZN
2017-11-08,1122.82,1135.54,1119.11,1132.88,2581451,AMZN
2017-11-09,1125.96,1129.62,1115.77,1129.13,3732732,AMZN
2017-11-10,1126.1,1131.75,1124.06,1125.35,2179937,AMZN
2017-11-13,1123,1139.9,1122.34,1129.17,2918439,AMZN
2017-11-14,1130.11,1138,1123.89,1136.84,3138423,AMZN
2017-11-15,1127.01,1131.75,1121.63,1126.69,3928680,AMZN
2017-11-16,1130.16,1138.16,1130.05,1137.29,2213322,AMZN
2017-11-17,1138.28,1138.8,1125.81,1129.88,2413388,AMZN
2017-11-20,1129.77,1133.42,1122.55,1126.31,2163855,AMZN
2017-11-21,1132.86,1140,1128.2,1139.49,2479397,AMZN
2017-11-22,1141,1160.27,1141,1156.16,3555273,AMZN
2017-11-24,1160.7,1186.84,1160.7,1186,3528011,AMZN
2017-11-27,1202.66,1213.41,1191.15,1195.83,6744045,AMZN
2017-11-28,1204.88,1205.34,1188.52,1193.6,4559449,AMZN
2017-11-29,1194.8,1194.8,1145.19,1161.27,9257512,AMZN
2017-11-30,1167.1,1178.57,1160,1176.75,4509208,AMZN
2017-12-01,1172.05,1179.65,1152,1162.35,4107094,AMZN
2017-12-04,1173.85,1175.2,1128,1133.95,5931915,AMZN
2017-12-05,1128.26,1159.27,1124.74,1141.57,4079774,AMZN
2017-12-06,1137.99,1155.89,1136.08,1152.35,2853316,AMZN
2017-12-07,1156.59,1163.19,1151,1159.79,2511569,AMZN
2017-12-08,1170.4,1172.79,1157.1,1162,3050074,AMZN
2017-12-11,1164.6,1169.9,1157,1168.92,2363473,AMZN
2017-12-12,1166.51,1173.6,1161.61,1165.08,2235892,AMZN
2017-12-13,1170,1170.87,1160.27,1164.13,2616760,AMZN
2017-12-14,1163.71,1177.93,1162.45,1174.26,3214337,AMZN
2017-12-15,1179.03,1182.75,1169.33,1179.14,4778621,AMZN
2017-12-18,1187.37,1194.78,1180.91,1190.58,2947625,AMZN
2017-12-19,1189.15,1192.97,1179.14,1187.38,2587792,AMZN
2017-12-20,1190.5,1191,1176,1177.62,2371166,AMZN
2017-12-21,1175.9,1179.17,1167.64,1174.76,2123117,AMZN
2017-12-22,1172.08,1174.62,1167.83,1168.36,1585054,AMZN
2017-12-26,1168.36,1178.32,1160.55,1176.76,2005187,AMZN
2017-12-27,1179.91,1187.29,1175.61,1182.26,1867208,AMZN
2017-12-28,1189,1190.1,1184.38,1186.1,1841676,AMZN
2017-12-29,1182.35,1184,1167.5,1169.47,2688391,AMZN
