Date,Open,High,Low,Close,Volume,Name
2015-06-30,44.71,44.72,43.94,44.15,35945384,MSFT
2015-07-01,44.46,45.23,44.1,44.44,28343907,MSFT
2015-07-02,44.48,44.75,44.06,44.4,21752013,MSFT
2015-07-06,43.96,44.48,43.95,44.39,23033961,MSFT
2015-07-07,44.34,44.49,43.32,44.3,36435827,MSFT
2015-07-08,44.44,44.9,44.03,44.24,39785901,MSFT
2015-07-09,44.75,45.22,44.5,44.52,32424672,MSFT
2015-07-10,45.01,45.14,44.57,44.61,25465757,MSFT
2015-07-13,44.98,45.62,44.95,45.54,28178329,MSFT
2015-07-14,45.45,45.96,45.31,45.62,22880260,MSFT
2015-07-15,45.68,45.89,45.43,45.76,26629615,MSFT
2015-07-16,46.01,46.69,45.96,46.66,26271673,MSFT
2015-07-17,46.55,46.78,46.26,46.62,29467107,MSFT
2015-07-20,46.65,47.13,46.44,46.92,30631905,MSFT
2015-07-21,46.78,47.33,46.48,47.28,42781899,MSFT
2015-07-22,45.44,46.93,45.2,45.54,59152427,MSFT
2015-07-23,45.27,46.23,45.1,46.11,33934010,MSFT
2015-07-24,45.91,46.32,45.8,45.94,32333244,MSFT
2015-07-27,45.94,46.01,45.25,45.35,39701420,MSFT
2015-07-28,45.58,45.64,44.79,45.34,34328948,MSFT
2015-07-29,45.4,46.78,45.26,46.29,40945864,MSFT
2015-07-30,46.26,47.4,45.93,46.88,39777883,MSFT
2015-07-31,47.29,47.37,46.5,46.7,31201480,MSFT
2015-08-03,46.98,47,46.45,46.81,24125886,MSFT
2015-08-04,46.75,47.71,46.68,47.54,33403916,MSFT
2015-08-05,47.98,48.41,47.54,47.58,26959655,MSFT
2015-08-06,47.71,47.77,46.33,46.62,27368000,MSFT
2015-08-07,46.39,46.78,46.26,46.74,19163038,MSFT
2015-08-10,46.95,47.49,46.84,47.33,23079870,MSFT
2015-08-11,46.82,46.94,45.9,46.41,29237402,MSFT
2015-08-12,46.19,46.9,45.7,46.74,30198532,MSFT
2015-08-13,47.06,47.1,46.49,46.73,22627241,MSFT
2015-08-14,46.53,47.1,46.52,47,21473402,MSFT
2015-08-17,46.81,47.45,46.57,47.32,21099746,MSFT
2015-08-18,46.84,47.43,46.7,47.27,23574104,MSFT
2015-08-19,46.78,47.08,46.3,46.61,31485511,MSFT
2015-08-20,46.07,46.47,45.66,45.66,35671759,MSFT
2015-08-21,45.3,45.48,43.07,43.07,68835485,MSFT
2015-08-24,40.45,43.31,39.72,41.68,88049620,MSFT
2015-08-25,42.56,43.24,40.39,40.47,70239286,MSFT
2015-08-26,42.01,42.84,41.06,42.71,63031299,MSFT
2015-08-27,43.23,43.95,42.92,43.9,50498307,MSFT
2015-08-28,43.4,44.15,43.39,43.93,28104231,MSFT
2015-08-31,43.56,43.93,43.1,43.52,34159135,MSFT
2015-09-01,42.17,42.59,41.66,41.82,49194736,MSFT
2015-09-02,42.36,43.38,41.88,43.36,37490396,MSFT
2015-09-03,43.41,43.98,43.28,43.5,28053165,MSFT
2015-09-04,42.81,43.04,42.2,42.61,36771788,MSFT
2015-09-08,43.3,44,43.2,43.89,32204941,MSFT
2015-09-09,44.21,44.4,42.91,43.07,33318847,MSFT
2015-09-10,43.12,43.79,42.74,43.29,31234165,MSFT
2015-09-11,43.14,43.59,42.94,43.48,26184379,MSFT
2015-09-14,43.43,43.44,42.86,43.04,23633284,MSFT
2015-09-15,43.19,44.29,43.08,43.98,28662129,MSFT
2015-09-16,43.97,44.38,43.84,44.3,23256716,MSFT
2015-09-17,44.29,45,44.08,44.25,29817918,MSFT
2015-09-18,43.5,43.99,43.33,43.48,62221607,MSFT
2015-09-21,43.62,44.47,43.6,44.11,26075359,MSFT
2015-09-22,43.38,44.05,43.31,43.9,27824121,MSFT
2015-09-23,43.93,44.17,43.51,43.87,17057235,MSFT
2015-09-24,43.45,44.13,43.27,43.91,27652655,MSFT
2015-09-25,44.48,44.73,43.76,43.94,29177316,MSFT
2015-09-28,43.83,44.08,43.2,43.29,27219415,MSFT
2015-09-29,43.37,43.57,43.05,43.44,32653952,MSFT
2015-09-30,43.88,44.3,43.66,44.26,34589501,MSFT
2015-10-01,44.75,44.75,43.75,44.61,28470381,MSFT
2015-10-02,44.27,45.57,43.92,45.57,41571518,MSFT
2015-10-05,45.74,46.89,45.7,46.63,33015524,MSFT
2015-10-06,46.33,47.18,46.22,46.75,27017160,MSFT
2015-10-07,47.1,47.35,45.95,46.8,27381389,MSFT
2015-10-08,46.56,47.52,46.5,47.45,33679346,MSFT
2015-10-09,47.45,47.54,46.92,47.11,28397372,MSFT
2015-10-12,46.98,47.07,46.5,47,19734079,MSFT
2015-10-13,46.56,47.13,46.56,46.89,18937148,MSFT
2015-10-14,46.65,47.1,46.53,46.68,24645420,MSFT
2015-10-15,47.01,47.03,46.53,47.01,27118898,MSFT
2015-10-16,47.02,47.54,46.9,47.51,25779279,MSFT
2015-10-19,47.42,47.88,47.02,47.62,29106758,MSFT
2015-10-20,47.44,47.81,47.02,47.77,30573983,MSFT
2015-10-21,47.92,47.99,47.11,47.2,25144337,MSFT
2015-10-22,47.53,48.95,47.09,48.03,54435667,MSFT
2015-10-23,52.3,54.07,52.25,52.87,134828496,MSFT
2015-10-26,52.53,54.32,52.5,54.25,63486782,MSFT
2015-10-27,53.99,54.37,53.58,53.69,48640174,MSFT
2015-10-28,53.54,53.98,52.86,53.98,45353604,MSFT
2015-10-29,53.54,53.83,53.22,53.36,30036258,MSFT
2015-10-30,53.32,53.99,52.62,52.64,46473085,MSFT
2015-11-02,52.85,53.36,52.62,53.24,29946039,MSFT
2015-11-03,52.93,54.39,52.9,54.15,35842280,MSFT
2015-11-04,54.18,54.88,54.06,54.4,37020378,MSFT
2015-11-05,54.49,54.7,54,54.38,30648155,MSFT
2015-11-06,54.08,54.98,53.96,54.92,30488633,MSFT
2015-11-09,54.55,54.87,53.56,54.16,32466376,MSFT
2015-11-10,54.07,54.13,53.27,53.51,55020334,MSFT
2015-11-11,53.7,54.2,53.46,53.65,34004446,MSFT
2015-11-12,53.48,53.98,53.19,53.32,34485469,MSFT
2015-11-13,53.07,53.29,52.53,52.84,36399856,MSFT
2015-11-16,53.08,53.89,52.85,53.76,31610450,MSFT
2015-11-17,53.17,53.53,52.85,52.97,31211644,MSFT
2015-11-18,53,53.98,52.98,53.85,28794418,MSFT
2015-11-19,53.99,54.66,53.78,53.94,28131212,MSFT
2015-11-20,54.25,54.3,53.26,54.19,37100507,MSFT
2015-11-23,54.25,54.46,53.75,54.19,27767280,MSFT
2015-11-24,53.92,54.44,53.58,54.25,24482130,MSFT
2015-11-25,54.09,54.23,53.69,53.69,21005147,MSFT
2015-11-27,53.8,54.08,53.79,53.93,9009113,MSFT
2015-11-30,54.54,54.96,54,54.35,53885371,MSFT
2015-12-01,54.41,55.23,54.3,55.22,39848647,MSFT
2015-12-02,55.32,55.96,55.06,55.21,47244551,MSFT
2015-12-03,55.49,55.77,53.93,54.2,38627835,MSFT
2015-12-04,54.12,56.23,54.1,55.91,43963662,MSFT
2015-12-07,55.79,55.97,55.29,55.81,30709765,MSFT
2015-12-08,55.47,56.1,54.99,55.79,32878026,MSFT
2015-12-09,54.75,55.87,54.51,54.98,36373209,MSFT
2015-12-10,55.39,55.66,55.01,55.27,31775826,MSFT
2015-12-11,54.71,55.1,54.01,54.06,39549497,MSFT
2015-12-14,54.33,55.21,53.68,55.14,46768924,MSFT
2015-12-15,55.66,55.9,55.09,55.2,39842998,MSFT
2015-12-16,55.54,56.24,54.76,56.13,37503300,MSFT
2015-12-17,56.36,56.79,55.53,55.7,41280907,MSFT
2015-12-18,54.78,56,54.03,54.13,84684164,MSFT
2015-12-21,54.88,55.35,54.23,54.83,37246325,MSFT
2015-12-22,54.99,55.48,54.5,55.35,28322241,MSFT
2015-12-23,55.7,55.88,55.44,55.82,27279832,MSFT
2015-12-24,55.86,55.96,55.43,55.67,9570002,MSFT
2015-12-28,55.35,55.95,54.98,55.95,22458293,MSFT
2015-12-29,56.29,56.85,56.06,56.55,27731403,MSFT
2015-12-30,56.47,56.78,56.29,56.31,21704505,MSFT
2015-12-31,56.04,56.19,55.42,55.48,27334061,MSFT
