Date,Open,High,Low,Close,Volume,Name
2015-06-04,129.58,130.58,128.91,129.36,38450118,AAPL
2015-06-05,129.5,129.69,128.36,128.65,35626800,AAPL
2015-06-08,128.9,129.21,126.83,127.8,52674786,AAPL
2015-06-09,126.7,128.08,125.62,127.42,56075420,AAPL
2015-06-10,127.92,129.34,127.85,128.88,39087250,AAPL
2015-06-11,129.18,130.18,128.48,128.59,35390887,AAPL
2015-06-12,128.18,128.33,127.11,127.17,36886246,AAPL
2015-06-15,126.1,127.24,125.71,126.92,43988946,AAPL
2015-06-16,127.03,127.85,126.37,127.6,31494131,AAPL
2015-06-17,127.72,127.88,126.74,127.3,32918071,AAPL
2015-06-18,127.23,128.31,127.22,127.88,35407220,AAPL
2015-06-19,127.71,127.82,126.4,126.6,54716887,AAPL
2015-06-22,127.49,128.06,127.08,127.61,34039345,AAPL
2015-06-23,127.48,127.61,126.88,127.03,30268863,AAPL
2015-06-24,127.21,129.8,127.12,128.11,55280855,AAPL
2015-06-25,128.86,129.2,127.5,127.5,31938100,AAPL
2015-06-26,127.67,127.99,126.51,126.75,44066841,AAPL
2015-06-29,125.46,126.47,124.48,124.53,49161427,AAPL
2015-06-30,125.57,126.12,124.86,125.42,44370682,AAPL
2015-07-01,126.9,126.94,125.99,126.6,30238811,AAPL
2015-07-02,126.43,126.69,125.77,126.44,27210952,AAPL
2015-07-06,124.94,126.23,124.85,126,28060431,AAPL
2015-07-07,125.89,126.15,123.77,125.69,46946811,AAPL
2015-07-08,124.48,124.64,122.54,122.57,60761614,AAPL
2015-07-09,123.85,124.06,119.22,120.07,78595038,AAPL
2015-07-10,121.94,123.85,121.21,123.28,61354474,AAPL
2015-07-13,125.03,125.76,124.32,125.66,41440538,AAPL
2015-07-14,126.04,126.37,125.04,125.61,31768139,AAPL
2015-07-15,125.72,127.15,125.58,126.82,33649200,AAPL
2015-07-16,127.74,128.57,127.35,128.51,36222447,AAPL
2015-07-17,129.08,129.62,128.31,129.62,46164710,AAPL
2015-07-20,130.97,132.97,130.7,132.07,58900203,AAPL
2015-07-21,132.85,132.92,130.32,130.75,76756427,AAPL
2015-07-22,121.99,125.5,121.99,125.22,115450607,AAPL
2015-07-23,126.2,127.09,125.06,125.16,50999452,AAPL
2015-07-24,125.32,125.74,123.9,124.5,42162332,AAPL
2015-07-27,123.09,123.61,122.12,122.77,44455540,AAPL
2015-07-28,123.38,123.91,122.55,123.38,33618097,AAPL
2015-07-29,123.15,123.5,122.27,122.99,37011653,AAPL
2015-07-30,122.32,122.57,121.71,122.37,33628268,AAPL
2015-07-31,122.6,122.64,120.91,121.3,42884953,AAPL
2015-08-03,121.5,122.57,117.52,118.44,69975968,AAPL
2015-08-04,117.42,117.7,113.25,114.64,124138623,AAPL
2015-08-05,112.95,117.44,112.1,115.4,99312613,AAPL
2015-08-06,115.97,116.5,114.12,115.13,52903040,AAPL
2015-08-07,114.58,116.25,114.5,115.52,38670405,AAPL
2015-08-10,116.53,119.99,116.53,119.72,54951597,AAPL
2015-08-11,117.81,118.18,113.33,113.49,97082814,AAPL
2015-08-12,112.53,115.42,109.63,115.24,101685610,AAPL
2015-08-13,116.04,116.4,114.54,115.15,48535789,AAPL
2015-08-14,114.32,116.31,114.01,115.96,42929516,AAPL
2015-08-17,116.04,117.65,115.5,117.16,40884745,AAPL
2015-08-18,116.43,117.44,116.01,116.5,34560708,AAPL
2015-08-19,116.1,116.52,114.68,115.01,48286510,AAPL
2015-08-20,114.08,114.35,111.63,112.65,67765523,AAPL
2015-08-21,110.43,111.9,105.64,105.76,126289223,AAPL
2015-08-24,94.87,108.8,92,103.12,161454199,AAPL
2015-08-25,111.11,111.11,103.5,103.74,102240208,AAPL
2015-08-26,107.08,109.89,105.05,109.69,96226269,AAPL
2015-08-27,112.23,113.24,110.02,112.92,83265146,AAPL
2015-08-28,112.17,113.31,111.54,113.29,52896384,AAPL
2015-08-31,112.03,114.53,112,112.76,55962842,AAPL
2015-09-01,110.15,111.88,107.36,107.72,75988194,AAPL
2015-09-02,110.23,112.34,109.13,112.34,61520170,AAPL
2015-09-03,112.49,112.78,110.04,110.37,52906410,AAPL
2015-09-04,108.97,110.45,108.51,109.27,49628615,AAPL
2015-09-08,111.75,112.56,110.32,112.31,54114204,AAPL
2015-09-09,113.76,114.02,109.77,110.15,84344438,AAPL
2015-09-10,110.27,113.28,109.9,112.57,62675234,AAPL
2015-09-11,111.79,114.21,111.76,114.21,49441846,AAPL
2015-09-14,116.58,116.89,114.86,115.31,58201862,AAPL
2015-09-15,115.93,116.53,114.42,116.28,43004052,AAPL
2015-09-16,116.25,116.54,115.44,116.41,36909956,AAPL
2015-09-17,115.66,116.49,113.72,113.92,63462713,AAPL
2015-09-18,112.21,114.3,111.87,113.45,73418992,AAPL
2015-09-21,113.67,115.37,113.66,115.21,46554289,AAPL
2015-09-22,113.38,114.18,112.52,113.4,49809010,AAPL
2015-09-23,113.63,114.72,113.3,114.32,35645658,AAPL
2015-09-24,113.25,115.5,112.37,115,49810647,AAPL
2015-09-25,116.44,116.69,114.02,114.71,55842210,AAPL
2015-09-28,113.85,114.57,112.44,112.44,51723929,AAPL
2015-09-29,112.83,113.51,107.86,109.06,73135853,AAPL
2015-09-30,110.17,111.54,108.73,110.3,66105030,AAPL
2015-10-01,109.07,109.62,107.31,109.58,63747954,AAPL
2015-10-02,108.01,111.01,107.55,110.38,57560431,AAPL
2015-10-05,110.08,111.37,109.07,110.78,51723110,AAPL
2015-10-06,110.63,111.74,109.76,111.31,48196751,AAPL
2015-10-07,110.47,111.77,109.41,110.78,46602587,AAPL
2015-10-08,110.06,110.19,108.21,109.5,61698450,AAPL
2015-10-09,111.64,112.28,109.49,112.12,52533783,AAPL
2015-10-12,112.73,112.75,111.44,111.6,30114425,AAPL
2015-10-13,110.82,112.45,110.68,111.79,32424018,AAPL
2015-10-14,111.29,111.52,109.56,110.21,44325611,AAPL
2015-10-15,110.93,112.1,110.49,111.86,37340996,AAPL
2015-10-16,111.78,112,110.53,111.04,38236278,AAPL
2015-10-19,110.8,111.75,110.11,111.73,29606075,AAPL
2015-10-20,111.34,114.17,110.82,113.77,48778770,AAPL
2015-10-21,114,115.58,113.7,113.76,41795238,AAPL
2015-10-22,114.33,115.5,114.1,115.5,41272693,AAPL
2015-10-23,118.77,119.23,116.33,119.08,59139552,AAPL
2015-10-26,118.08,118.13,114.92,115.28,66019504,AAPL
2015-10-27,115.4,116.54,113.99,114.55,57953589,AAPL
2015-10-28,117.58,119.3,116.06,119.27,85023324,AAPL
2015-10-29,118.7,120.69,118.27,120.53,50240803,AAPL
2015-10-30,120.99,121.22,119.45,119.5,48811991,AAPL
2015-11-02,120.8,121.36,119.61,121.18,31761309,AAPL
2015-11-03,120.79,123.49,120.7,122.57,45331025,AAPL
2015-11-04,122.56,123.82,121.62,122,44343498,AAPL
2015-11-05,121.85,122.69,120.18,120.92,39258480,AAPL
2015-11-06,121.08,121.81,120.62,121.06,32931447,AAPL
2015-11-09,120.96,121.81,120.05,120.57,33657546,AAPL
2015-11-10,116.9,118.07,116.06,116.77,58635125,AAPL
2015-11-11,116.37,117.42,115.21,116.11,45104903,AAPL
2015-11-12,116.26,116.82,115.65,115.72,32262598,AAPL
2015-11-13,115.2,115.57,112.27,112.34,45164053,AAPL
2015-11-16,111.38,114.24,111,114.18,37651022,AAPL
2015-11-17,114.92,115.05,113.32,113.69,27253964,AAPL
2015-11-18,115.76,117.49,115.5,117.29,46163404,AAPL
2015-11-19,117.64,119.75,116.76,118.78,42908179,AAPL
2015-11-20,119.2,119.92,118.85,119.3,34103529,AAPL
2015-11-23,119.27,119.73,117.34,117.75,32266736,AAPL
2015-11-24,117.33,119.35,117.12,118.88,42426855,AAPL
2015-11-25,119.21,119.23,117.92,118.03,21388308,AAPL
2015-11-27,118.29,118.41,117.6,117.81,13043720,AAPL
2015-11-30,117.99,119.41,117.75,118.3,37658671,AAPL
2015-12-01,118.75,118.81,116.86,117.34,34700991,AAPL
2015-12-02,117.34,118.11,116.08,116.28,33198964,AAPL
2015-12-03,115.24,116.79,114.22,115.2,41569509,AAPL
2015-12-04,115.29,119.25,115.11,119.03,57776977,AAPL
2015-12-07,118.32,119.86,117.81,118.28,32084249,AAPL
2015-12-08,117.52,118.6,116.86,118.23,34309450,AAPL
2015-12-09,115.3,117.69,115.08,115.62,46361357,AAPL
2015-12-10,116.04,116.94,115.51,116.17,29212727,AAPL
2015-12-11,115.19,115.39,112.85,113.18,46886161,AAPL
2015-12-14,112.18,112.68,109.79,112.48,64318732,AAPL
2015-12-15,111.94,112.8,110.35,110.49,53323105,AAPL
2015-12-16,111.07,111.99,108.8,111.34,56238467,AAPL
2015-12-17,112.02,112.25,108.98,108.98,44772827,AAPL
2015-12-18,108.91,109.52,105.81,106.03,96453327,AAPL
2015-12-21,107.28,107.37,105.57,107.33,47590610,AAPL
2015-12-22,107.4,107.72,106.45,107.23,32789367,AAPL
2015-12-23,107.27,108.85,107.2,108.61,32657354,AAPL
2015-12-24,109,109,107.95,108.03,13596680,AAPL
2015-12-28,107.59,107.69,106.18,106.82,26704210,AAPL
2015-12-29,106.96,109.43,106.86,108.74,30931243,AAPL
2015-12-30,108.58,108.7,107.18,107.32,25213777,AAPL
2015-12-31,107.01,107.03,104.82,105.26,40912316,AAPL
